creativeID,adID,camgaignID,advertiserID,appID,appPlatform
40710,22186,4963,629,347,2
25459,12018,5859,546,270,2
20325,16789,4763,479,342,2
13842,19642,4881,134,408,1
7921,22490,1363,300,415,1
47767,17936,1273,57,397,1
38410,5068,4863,286,395,1
18134,24370,2694,153,374,1
36007,11971,3097,153,374,1
26326,27868,5830,324,7,2
9035,5642,1770,349,453,1
26582,5716,4721,479,464,1
45549,19188,2028,576,342,2
41614,22325,2241,318,438,1
38667,17104,6707,286,395,1
30237,15392,891,554,403,1
16095,10767,4072,283,349,2
31791,14535,4757,576,337,2
2988,613,283,37,278,2
49987,21684,4599,88,133,2
30081,14766,1051,399,318,2
42717,8954,3829,406,404,1
39643,21857,1363,300,415,1
47206,28513,4813,398,94,2
37850,9794,4941,77,277,2
8807,15495,3276,244,446,1
35514,4835,3276,244,446,1
19343,23308,3097,153,374,1
48881,23759,1789,282,158,2
44724,25285,1955,622,433,1
23901,8365,4941,77,277,2
16989,17391,2086,77,261,2
15977,5580,4397,532,378,1
34606,25167,1835,337,379,1
17268,20750,6293,152,128,2
30375,18017,3276,244,446,1
4868,77,357,30,360,1
23628,14086,3791,355,386,1
25467,22742,5876,175,401,1
22404,20508,6327,71,427,1
16490,30870,3634,123,57,2
50404,4961,2623,99,108,2
8734,28478,5976,183,230,2
9546,5263,3276,244,446,1
33833,29628,3276,244,446,1
12587,12495,2595,576,464,1
45158,30428,4941,77,277,2
8355,13330,4671,29,165,2
50154,29778,4636,576,342,2
17296,10066,5835,244,411,1
41785,21476,4757,576,337,2
48772,26549,958,576,397,1
32309,5521,4669,147,386,1
50517,24726,4775,373,457,1
16387,5216,2549,153,374,1
46098,8799,2302,86,266,2
2088,2695,691,71,421,1
4546,2281,321,57,421,1
21620,14975,4366,134,408,1
28055,6973,1363,300,415,1
13487,21025,6045,585,404,1
1668,2250,716,47,336,2
23700,29107,3276,244,446,1
38344,17948,5018,509,378,1
44110,19281,6922,373,457,1
14075,14107,958,576,397,1
4669,2782,120,44,421,1
47531,14826,1835,337,379,1
42887,7724,1120,569,79,2
24059,20237,2370,244,454,1
36514,8951,1363,300,415,1
48559,15521,4992,380,473,1
20427,14590,4011,576,423,1
30036,20614,5010,645,172,2
48316,9545,4941,77,277,2
30355,23069,2086,77,261,2
41717,20198,4362,217,437,1
49141,16218,958,576,397,1
43524,7863,5534,576,342,2
12717,20205,3658,179,190,2
51583,24392,3540,405,10,2
17589,20171,1770,349,453,1
48453,21681,6112,576,397,1
28997,5988,3919,479,423,1
13675,20280,1281,44,342,2
26203,25348,1087,418,132,2
47219,20811,3276,244,446,1
11767,8457,6210,217,437,1
49492,30931,3580,331,15,2
44554,30745,2534,71,342,2
3587,531,58,57,421,1
45825,19962,4247,57,337,2
2266,418,89,29,286,2
18811,17816,5735,355,378,1
3270,1051,381,44,421,1
10539,9337,6557,618,53,2
48225,25937,2528,123,57,2
17450,25974,6136,29,165,2
39069,29280,6494,588,9,2
51324,16060,5762,134,408,1
10215,20944,5802,29,165,2
41623,15272,3575,549,317,2
33335,27243,4228,244,412,1
26419,11202,2916,640,395,1
22426,19036,2262,225,57,2
45093,8399,4930,494,382,1
44003,30968,1964,234,433,1
24654,29663,5735,355,378,1
22974,23942,5742,294,378,1
29645,30104,3276,244,446,1
41250,5821,5706,510,351,2
48647,21729,6812,286,395,1
3550,784,352,8,84,2
15501,30691,3223,541,19,2
40537,6731,2595,576,464,1
31006,20310,1730,494,382,1
15694,6543,3276,244,446,1
35212,8410,3276,244,446,1
48555,29916,1363,300,415,1
8485,28078,4594,244,454,1
34426,7171,5800,576,423,1
3244,1157,78,47,336,2
2998,2545,455,32,286,2
32583,4321,3277,576,464,1
40317,24419,5875,349,453,1
24769,27721,4702,385,440,1
23506,20614,5010,645,172,2
37130,24649,1005,153,374,1
34828,17331,5967,570,457,1
47765,17905,1639,197,305,2
8432,27024,2725,349,453,1
26727,9786,6892,479,337,2
2071,2210,92,57,421,1
11115,8909,3276,244,446,1
9097,29099,4390,588,9,2
49964,11878,1929,613,3,2
47768,13977,3276,244,446,1
49039,8808,1542,20,219,2
47207,7171,5800,576,423,1
39736,27934,4333,7,219,2
2130,280,542,30,360,1
40962,29721,4933,546,270,2
45685,24889,6418,147,386,1
24873,17844,5903,392,438,1
16159,23243,3276,244,446,1
23232,16816,3123,376,18,2
6398,3607,455,32,286,2
1447,914,352,8,84,2
34120,11755,4922,518,426,1
7832,10830,3276,244,446,1
46541,17537,3276,244,446,1
38083,24247,1770,349,453,1
37734,7493,4290,411,453,1
37160,10581,2650,200,259,2
40812,21253,3123,376,18,2
47217,27194,3276,244,446,1
11143,25652,3276,244,446,1
47634,23364,3276,244,446,1
6478,1131,281,70,195,2
5746,2103,319,47,336,2
28636,28749,4771,398,94,2
33603,22140,3276,244,446,1
24882,19136,2694,153,374,1
45382,25090,2778,374,307,2
40214,7030,4671,29,165,2
1394,631,158,22,286,2
40131,19435,4228,244,412,1
7000,18583,5831,570,457,1
17189,14964,5671,343,433,1
50310,15956,6494,588,9,2
11028,25498,2204,279,12,2
43720,26254,6136,29,165,2
11129,13755,3276,244,446,1
14490,18943,2549,153,374,1
4975,184,33,71,421,1
18621,23295,5802,29,165,2
10644,29157,5802,29,165,2
32888,13249,5509,85,475,1
22547,4431,4469,514,6,2
10213,23499,2411,411,453,1
8106,26917,872,184,10,2
13612,30585,3276,244,446,1
37875,25033,4390,588,9,2
33571,11378,3276,244,446,1
7751,25447,5800,576,423,1
15868,11271,5835,244,411,1
11869,8275,6457,145,433,1
3711,1946,274,29,286,2
22312,4912,3469,373,457,1
38701,6370,2028,576,342,2
29711,17288,2257,342,235,2
7476,13621,4397,532,378,1
20038,15838,6136,29,165,2
29023,28938,2595,576,464,1
40071,4111,2906,422,126,2
6458,3439,112,54,389,1
49610,18931,2595,576,464,1
27383,29846,1342,318,438,1
2594,3096,120,44,421,1
33627,19548,4594,244,454,1
47363,11487,4930,494,382,1
40445,28618,4549,52,35,2
18301,12805,1308,578,390,1
47107,14813,4502,583,405,1
48546,8356,5423,532,378,1
9415,6463,4212,526,222,2
28811,18436,1827,520,17,2
42057,15087,2086,77,261,2
1920,286,676,87,116,2
24812,24947,1363,300,415,1
1760,2372,89,29,286,2
29932,13530,3276,244,446,1
25147,21681,6112,576,397,1
9614,16243,3276,244,446,1
35552,6626,1363,300,415,1
16157,4785,771,114,438,1
21004,11023,6327,71,427,1
5028,3225,512,57,421,1
19709,27125,4594,244,454,1
12964,20163,6112,576,397,1
45162,17458,4263,373,457,1
5103,2168,89,29,286,2
15655,21149,1072,114,438,1
41617,9844,1790,69,139,2
11479,12411,2370,244,454,1
18688,29290,4901,576,423,1
17787,22059,3276,244,446,1
39921,18567,3276,244,446,1
26096,22862,3575,549,317,2
11010,24099,5835,244,411,1
27387,23377,5211,234,433,1
30942,27529,2725,349,453,1
38831,26022,5757,374,307,2
48519,13078,5502,231,382,1
36310,31209,3277,576,464,1
39692,5055,5384,479,464,1
10919,6171,4011,576,423,1
48540,4608,2948,582,477,1
36747,24138,2948,582,477,1
5293,166,56,26,123,2
1329,2798,647,56,123,2
930,2258,56,26,123,2
172,131,56,26,123,2
45578,10766,4338,624,477,1
47134,26232,5835,244,411,1
21994,18416,6930,582,471,1
27965,22925,1094,287,322,2
19733,3757,4228,244,412,1
25892,28063,4671,29,165,2
30473,24798,5485,77,291,2
17547,27085,3244,178,114,2
3813,1777,552,54,389,1
18253,25531,6428,350,477,1
28445,26064,1797,147,386,1
686,366,112,54,389,1
21582,19447,2519,574,463,1
10627,15807,4372,501,142,2
29,3355,654,54,389,1
18529,29877,1082,44,423,1
9594,13383,6428,350,477,1
6018,2446,413,44,421,1
1425,724,112,54,389,1
16734,11766,4648,251,93,2
36803,15010,3585,114,438,1
7889,4678,5903,392,438,1
2363,2017,647,56,123,2
6912,22822,5885,624,471,1
29351,10324,5523,491,26,2
1393,3307,654,54,389,1
48979,5224,4247,57,337,2
42238,8218,1298,624,477,1
6620,7879,3095,501,142,2
12845,21957,5835,244,411,1
15303,20033,4914,613,3,2
28979,24340,4228,244,412,1
42004,6841,5523,491,26,2
35375,28158,6428,350,477,1
29478,20624,1298,624,477,1
14967,25853,5645,202,236,2
41173,26368,2131,373,457,1
26143,13384,3956,570,457,1
32708,24709,4780,582,236,2
14426,11365,4823,99,108,2
23555,26076,896,111,44,2
26983,28519,3855,620,236,2
22998,21604,1867,190,395,1
45198,8846,1110,576,240,2
37271,8224,1893,77,263,2
4611,3516,479,40,123,2
23766,25382,1228,318,438,1
46497,4886,1384,600,31,2
31679,12208,2157,522,453,1
3624,2275,176,29,218,2
10851,18584,1380,257,245,2
44938,12732,2850,158,374,1
18913,16699,1325,77,261,2
15258,7268,3277,576,464,1
7274,26290,1308,578,390,1
42713,14204,6388,583,405,1
5201,281,83,10,434,1
39587,23384,4178,145,433,1
6461,605,118,87,116,2
49315,11337,1636,158,374,1
49047,4849,4390,588,9,2
21687,22944,3855,620,236,2
2334,1104,679,7,328,2
20542,5577,2706,657,69,2
11220,19927,3659,303,236,2
32887,30416,1459,582,236,2
30056,13881,4594,244,454,1
42743,10484,5034,448,90,2
22985,30436,6119,44,423,1
4294,1134,623,88,123,2
16801,28556,3253,472,196,2
36380,31170,3202,93,376,1
1460,739,141,87,116,2
16336,6853,5244,249,10,2
21103,28926,2698,362,265,2
9568,12188,3277,576,464,1
2940,350,435,53,218,2
44613,16137,4933,546,270,2
22721,29979,5835,244,411,1
37027,28855,1563,88,133,2
42862,4838,6545,32,165,2
32666,23646,5903,392,438,1
12045,27056,1615,349,453,1
13232,17218,4228,244,412,1
47997,15826,6428,350,477,1
24588,27564,5292,95,22,2
22181,29526,3777,501,142,2
50450,18912,6136,29,165,2
16798,30734,4250,114,438,1
30225,5407,4648,251,93,2
47485,24174,2212,582,477,1
36946,14220,2212,582,477,1
3133,2127,303,29,286,2
10378,9561,997,501,142,2
2013,579,455,32,286,2
32197,17470,1258,574,463,1
11040,11883,6494,588,9,2
49718,4093,1298,624,477,1
22380,6410,6688,588,9,2
37664,28934,5517,546,270,2
4991,452,139,10,434,1
2656,2565,552,54,389,1
47231,16048,3825,650,29,2
25096,9353,5528,77,263,2
3921,1826,303,29,286,2
1280,2294,686,40,123,2
35180,10990,3414,178,114,2
8302,21274,4228,244,412,1
27485,28346,5272,642,357,1
956,2522,112,54,389,1
920,987,56,26,123,2
1,56,654,54,389,1
38720,23930,4502,583,405,1
31543,18260,4338,624,477,1
23289,24440,4228,244,412,1
3756,780,391,54,389,1
21438,11065,4228,244,412,1
33436,8063,4914,613,3,2
1572,2529,16,66,195,2
14829,14662,3129,628,7,2
1791,322,603,29,286,2
30593,27455,4620,299,452,1
27666,23323,2933,303,236,2
48959,19526,4725,360,212,2
13197,20385,3277,576,464,1
29670,12721,2827,390,51,2
18634,10936,3582,160,386,1
34139,9275,4587,149,377,1
27955,15674,1639,197,305,2
40586,27665,2496,503,372,1
31626,15098,1522,44,423,1
18030,31465,3207,104,378,1
51518,8988,2055,194,374,1
37357,13617,1639,197,305,2
28788,16053,3178,436,217,2
47953,17577,3813,124,157,2
51443,9505,6153,299,452,1
38547,13581,4989,108,39,2
29137,9143,3178,436,217,2
46420,8733,4764,131,374,1
15165,3836,5074,134,408,1
27282,20504,6320,149,377,1
28605,10299,5873,337,379,1
47693,21597,5351,307,15,2
25608,24732,823,576,423,1
43071,30858,3207,104,378,1
27543,16791,5632,636,7,2
40001,23946,2851,350,236,2
6348,1847,273,44,421,1
36622,5450,4933,546,270,2
27350,7396,4587,149,377,1
11353,22481,4558,593,378,1
33957,5594,1574,398,94,2
51626,16515,3277,576,464,1
46357,19807,1639,197,305,2
23997,25856,2144,200,259,2
38654,13082,2452,34,468,1
41075,10648,6128,582,236,2
43954,15644,1029,257,245,2
27241,9642,3342,420,333,2
13895,22604,5520,149,377,1
3166,1774,303,29,286,2
22495,12019,6692,279,12,2
46378,28668,6692,279,12,2
10661,13994,6667,99,108,2
42119,9777,5061,344,372,1
21567,9197,855,421,228,2
27411,19475,3582,160,386,1
43492,23074,2712,152,128,2
45004,7771,4650,494,382,1
28002,12121,3277,576,464,1
11441,28161,4989,108,39,2
20721,6523,1121,658,70,2
10794,18058,1613,479,427,1
40016,22815,2486,255,433,1
30988,15128,3258,21,324,2
36389,29902,5463,614,259,2
33153,16687,1966,218,331,2
3158,1499,303,29,286,2
12001,28321,1784,386,12,2
16329,8358,3135,464,204,2
26900,18934,2188,188,279,2
38157,17535,2092,61,386,1
15867,18991,4186,376,18,2
19793,25579,5248,392,438,1
25754,10191,2474,585,101,2
39745,5427,872,184,10,2
1391,2589,717,55,198,2
50724,26759,6932,633,252,2
44586,12349,6142,585,101,2
42040,29370,6264,61,378,1
18276,20332,2320,187,53,2
33802,11174,3582,160,386,1
22051,24787,4662,302,305,2
38717,13740,724,248,331,2
35475,9782,5632,636,7,2
45230,20717,3446,436,217,2
46707,13773,2704,179,191,2
42166,26054,3190,218,331,2
33358,11309,4650,494,382,1
3176,562,610,39,100,2
17525,22020,1951,299,452,1
48220,30057,5875,349,453,1
47500,17583,6769,284,64,2
11959,25975,6119,44,423,1
22510,4661,6626,294,386,1
22186,17223,2711,371,378,1
45265,20447,1835,337,379,1
49467,29140,4113,355,388,1
38515,30295,1129,77,263,2
21880,8571,1746,349,453,1
50123,25479,2670,582,236,2
48440,25089,3506,199,379,1
28861,13562,1072,114,438,1
36653,21093,5193,175,401,1
44815,15329,1835,337,379,1
17334,20294,3493,44,423,1
17565,17714,4366,134,408,1
41995,6723,1537,497,228,2
2921,2207,315,89,420,1
26531,28680,3092,134,408,1
27903,20031,3032,593,386,1
16178,30378,4460,479,423,1
8508,19726,4247,57,240,2
41885,16258,1110,576,240,2
41654,30238,2930,232,469,1
38011,5618,5244,249,10,2
50403,14712,5265,561,395,1
34526,8660,6781,42,257,2
20746,31134,4866,279,12,2
37685,3700,1335,77,291,2
42777,11623,1636,158,374,1
42725,28404,5517,546,270,2
33853,5670,1951,299,452,1
35719,19913,1791,262,377,1
5383,550,89,29,286,2
48804,28343,4843,184,10,2
32350,22692,6002,489,232,2
10476,24779,3484,114,438,1
49010,22775,6620,327,381,1
50888,30393,6130,251,93,2
49605,4983,2355,479,464,1
20728,18276,6119,44,423,1
50053,25936,6620,327,381,1
29741,14770,3753,570,457,1
36995,10806,1180,315,433,1
47963,29219,1777,590,162,2
21378,24166,1316,121,21,2
29777,20160,3429,491,26,2
5017,1602,436,40,123,2
15393,26701,3584,250,332,2
4219,1890,243,12,123,2
4867,2739,219,68,127,2
44899,4940,4247,57,240,2
19524,24550,1732,582,467,1
5625,1682,120,44,421,1
47032,17383,1574,398,94,2
5921,1591,303,29,286,2
16291,28022,1746,349,453,1
3462,857,455,32,286,2
44689,18479,2129,624,236,2
39073,21059,724,248,331,2
23730,15867,1040,543,34,2
38856,8055,4619,93,4,2
29403,12109,4247,57,240,2
20342,21981,5284,294,378,1
12102,14283,1121,658,70,2
17382,17437,958,576,397,1
30527,26087,3552,146,126,2
257,153,219,68,127,2
38107,17651,5802,29,165,2
51028,22993,5384,479,464,1
9332,13642,6130,251,93,2
29712,9437,5013,244,446,1
28235,18491,2496,503,372,1
36120,11670,2129,624,236,2
40678,21787,1691,258,2,2
11889,22446,1273,57,397,1
13161,22644,6288,477,382,1
42354,22178,2725,349,453,1
2657,927,58,57,421,1
16464,25506,3939,570,457,1
50940,17950,1243,53,165,2
46391,10019,1121,658,70,2
21036,7256,4533,546,270,2
13096,11509,3537,487,357,1
7029,28740,1273,57,397,1
42232,4250,3237,200,259,2
40315,21800,2503,57,397,1
42409,5071,2452,34,468,1
6708,16881,1318,579,268,2
25278,23892,6869,582,253,2
16430,16190,3997,279,12,2
415,150,647,56,123,2
8818,13064,6136,29,165,2
36720,9661,4486,479,240,2
40059,17907,4533,546,270,2
22390,28259,1032,178,114,2
47560,20529,4197,251,93,2
43565,17022,5243,328,372,1
48500,29615,1570,225,57,2
47565,19965,4775,373,457,1
42357,25633,4247,57,240,2
37650,17800,3956,570,457,1
38745,19422,4648,251,93,2
30790,22507,1615,349,453,1
33848,27287,5323,115,58,2
337,29,92,57,421,1
36902,24817,4250,114,438,1
48026,29974,1318,579,268,2
51239,15043,6925,222,163,2
21136,18721,5849,450,323,2
44673,15070,5437,464,204,2
50681,24033,3569,570,457,1
35983,29244,6130,251,93,2
16344,10084,6112,576,397,1
49218,13846,2153,331,15,2
19504,11926,4784,411,451,1
43163,31416,1849,77,291,2
48702,30648,2588,392,438,1
19882,26693,1746,349,453,1
6603,13128,4669,147,386,1
42222,10354,2503,57,397,1
11368,13441,5050,44,240,2
2890,3195,73,54,389,1
34027,6347,5967,570,457,1
12489,14658,2145,34,468,1
6085,1906,324,40,123,2
15659,20973,1636,158,374,1
36488,8548,6112,576,397,1
49675,14833,4823,99,108,2
13310,13702,4671,29,165,2
5770,232,647,56,123,2
8854,26123,3871,345,372,1
2111,480,58,57,421,1
40941,28310,2355,479,464,1
34012,7690,2092,61,386,1
13857,28875,2595,576,464,1
35701,7085,6173,570,457,1
21662,11936,6521,408,16,2
21984,19823,3604,279,12,2
2370,1775,385,32,286,2
25995,14000,1614,20,219,2
15121,24547,2380,104,313,2
46011,9429,3066,370,313,2
48174,14658,2145,34,468,1
42279,25811,3277,576,464,1
17064,10205,6112,576,397,1
22842,27819,860,93,4,2
25382,25050,1689,225,57,2
18570,19444,5370,4,280,2
40323,28752,1437,210,72,2
31892,24736,5162,47,219,2
9678,10284,1246,69,139,2
4695,1363,274,29,286,2
45814,9491,1615,349,453,1
18236,10632,5588,219,314,2
39416,31298,4069,257,245,2
45907,21200,2408,392,438,1
11297,26129,1335,77,291,2
37968,26390,1615,349,453,1
23090,12063,2098,621,106,2
23189,10446,5312,398,94,2
27327,14591,6826,93,376,1
2546,1011,669,56,123,2
38696,8547,3029,247,357,1
10743,26452,3281,441,363,1
28694,19345,3264,210,72,2
20094,5914,6080,442,240,2
1422,1818,513,44,421,1
50371,13416,2595,576,464,1
33610,15378,4716,335,33,2
34178,17864,2950,576,423,1
16538,26918,989,93,4,2
14662,19170,795,498,141,2
9385,30210,3277,576,464,1
28919,22152,6043,257,245,2
51331,15483,2502,150,320,2
4809,857,455,32,286,2
48888,14348,5135,342,235,2
26001,15743,4724,398,94,2
41610,16914,3569,570,457,1
44107,3798,2354,403,61,2
39882,17045,5505,569,79,2
3165,978,349,2,319,2
30025,22879,3995,565,375,1
38024,19004,4764,131,374,1
39168,27391,2525,605,9,2
32975,4687,6489,507,357,1
44416,23279,2377,29,187,2
13340,20824,6373,396,64,2
38021,26293,5392,7,266,2
47240,5939,6789,419,6,2
3077,2453,373,2,319,2
15071,22968,3277,576,464,1
7045,4910,5692,108,39,2
34874,21069,888,119,99,2
27054,12772,1604,73,173,2
42559,24421,3634,123,282,2
50638,14524,811,249,10,2
26803,21828,1880,77,263,2
31439,13467,5576,184,10,2
46248,6029,4958,166,358,1
9550,23163,4009,76,261,2
30175,10391,3321,554,403,1
43250,27089,4849,408,16,2
17289,3720,4515,192,372,1
22127,21065,4484,324,7,2
27674,8419,5258,240,358,1
51745,20785,4266,294,388,1
21680,24230,6278,573,130,2
43131,17831,1880,77,263,2
27068,30539,4002,402,7,2
36066,29984,895,261,239,2
5994,809,512,57,421,1
29438,6845,3277,576,464,1
3258,2449,80,84,360,1
22371,27317,2712,152,128,2
6363,2925,468,89,420,1
46225,19761,3708,554,403,1
22299,17862,3195,484,71,2
23261,23068,1687,397,192,2
10949,24338,5535,225,57,2
21467,30139,6013,175,401,1
31222,20794,2320,187,53,2
46030,8501,2277,641,329,2
44777,12914,5887,346,85,2
7640,5771,4027,424,395,1
7857,29838,4404,457,359,1
40741,21645,4325,327,381,1
2307,785,396,56,123,2
49581,25402,6315,344,372,1
23176,25711,5391,131,374,1
30422,28853,3123,376,18,2
44172,4158,4864,581,96,2
6930,30271,6040,657,69,2
38033,4756,4461,590,138,2
46551,5014,3911,402,7,2
42323,28160,5680,582,236,2
41242,10709,1639,197,305,2
49527,22554,4875,331,15,2
18820,29697,1337,324,7,2
18057,10082,1040,543,34,2
39628,5187,2664,135,3,2
43732,25423,2655,328,372,1
17993,4238,6725,166,98,2
37326,22437,4431,279,12,2
34168,5125,5363,364,78,2
24260,28432,4484,324,7,2
37295,14580,1517,396,64,2
40444,12319,6257,545,444,1
30354,27180,6755,123,282,2
39613,17530,3277,576,464,1
40762,6120,6727,576,423,1
22568,18020,2934,301,207,2
51645,9322,2244,40,133,2
5823,3032,400,84,360,1
51699,7505,4325,327,381,1
43971,27339,3002,439,357,1
35329,7890,6153,299,452,1
45955,26635,3826,192,372,1
33749,25516,3753,570,457,1
6045,1434,587,31,146,2
20090,19967,5754,175,401,1
24164,5636,4247,57,240,2
37507,12755,1732,582,467,1
50374,29749,3330,4,438,1
38763,25289,4958,166,358,1
42963,9372,2170,404,374,1
50295,14057,3887,573,130,2
17065,28979,6688,588,9,2
28819,19841,4237,250,223,2
44503,8336,873,283,204,2
48653,25195,2850,158,374,1
46293,24742,6568,104,388,1
24430,29238,5680,582,236,2
19454,24928,1669,268,13,2
39262,6833,2973,578,390,1
42349,21335,5754,175,401,1
26934,20894,4230,367,395,1
22381,11535,1604,73,173,2
23785,8773,5382,155,414,1
22158,30546,4152,456,377,1
22243,5489,2793,619,433,1
21686,17235,2173,358,212,2
36221,5995,5490,325,300,2
41110,9205,6112,576,397,1
50435,30952,1133,526,222,2
44168,24753,2971,517,51,2
43091,17516,934,160,388,1
22774,17153,5031,303,236,2
22109,23477,4037,301,208,2
35857,15292,4958,166,358,1
24604,21489,5131,132,7,2
25855,4308,5754,175,401,1
35117,23058,4090,279,12,2
43174,20071,5873,337,379,1
27403,6762,2792,373,457,1
48982,12897,5568,233,167,2
46936,25436,2986,359,2,2
23375,5928,1639,197,305,2
20862,4522,1639,197,305,2
32086,19262,6882,501,142,2
26572,22582,4057,119,99,2
24458,10314,6317,572,32,2
51464,6405,2161,68,310,2
41753,7290,1239,194,374,1
5479,509,468,89,420,1
142,603,176,29,218,2
885,790,13,57,421,1
33126,4707,6890,257,245,2
30229,12788,2707,104,378,1
22563,4864,873,283,204,2
49032,15750,4958,166,358,1
27712,6391,4407,622,433,1
18112,30647,6634,199,379,1
41269,8604,4096,242,110,2
20449,13596,2380,104,313,2
40966,6795,2867,639,357,1
38382,29457,1639,197,305,2
48138,19825,6725,166,98,2
1686,622,83,10,434,1
40484,11352,6880,251,93,2
30708,27658,1762,135,3,2
33899,23002,5680,582,236,2
403,3600,296,12,123,2
50312,6850,5680,582,236,2
38451,23593,4887,131,374,1
49671,26764,3394,235,440,1
50705,19356,5897,20,274,2
20373,11845,849,424,395,1
13824,8731,1835,337,379,1
45621,22971,3169,403,61,2
47120,27635,2850,158,374,1
10038,5406,5565,188,279,2
8115,25484,1110,576,240,2
44543,25920,6839,29,187,2
17479,13230,1859,501,142,2
47122,17468,4044,169,9,2
5618,3323,311,40,123,2
33778,20257,4958,166,358,1
45942,28044,932,268,13,2
46745,16327,1775,600,31,2
41155,3924,5732,85,308,2
9327,13147,5778,124,157,2
43277,22012,1193,605,9,2
41385,26621,3957,176,288,2
34317,14112,950,279,12,2
1708,2248,20,85,293,2
48884,14576,6763,173,372,1
12533,7928,2385,240,358,1
23073,28689,6939,624,467,1
47121,22120,1425,324,7,2
30614,16725,6013,175,401,1
